,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
309,0.88,-0.41,-0.12,-1.89,2.01,-1.65,399,467,235,311,238
310,0.9,-0.41,-0.13,-1.1,-2.62,-3.36,398,467,238,311,235
311,0.89,-0.42,-0.15,-0.12,-3.48,-2.32,402,468,238,311,235
312,0.91,-0.41,-0.15,4.88,-3.3,-5.98,399,470,248,306,232
313,0.92,-0.39,-0.16,4.21,-2.62,-2.81,398,466,239,312,235
314,0.95,-0.38,-0.17,2.75,-20.63,-0.18,399,471,236,306,236
315,0.9,-0.38,-0.14,1.22,-2.32,-2.5,400,465,240,309,235
316,0.88,-0.4,-0.17,-2.38,-3.97,-0.61,399,464,237,312,237
317,0.92,-0.41,-0.18,1.46,-8.18,1.46,400,467,240,309,236
318,0.91,-0.4,-0.14,-4.94,-0.85,-0.98,398,471,236,309,235
319,0.91,-0.41,-0.16,3.42,-2.87,-2.56,399,466,241,311,235
320,0.89,-0.41,-0.16,0.18,-3.36,-2.01,398,465,243,308,232
321,0.88,-0.43,-0.18,3.42,-4.46,-2.99,400,470,238,308,236
322,0.89,-0.42,-0.16,-0.98,-4.82,-2.87,395,470,238,308,235
323,0.88,-0.43,-0.17,0.92,-4.94,-0.73,398,465,238,310,237
324,0.9,-0.41,-0.17,-0.31,-2.26,-2.14,400,475,240,309,247
325,0.89,-0.41,-0.17,2.08,-2.99,-3.54,394,475,240,310,235
326,0.89,-0.42,-0.18,-2.38,-3.11,-2.93,395,476,239,310,235
327,0.88,-0.42,-0.16,-1.04,-3.17,0.43,397,473,240,311,237
328,0.91,-0.4,-0.15,2.26,-2.26,-5.19,400,470,237,308,236
329,0.9,-0.39,-0.16,1.77,-0.85,-2.08,397,470,235,312,235
330,0.89,-0.4,-0.14,1.65,-2.38,-0.85,397,473,241,309,237
331,0.91,-0.4,-0.13,-0.37,-2.26,-0.61,399,471,237,308,238
332,0.91,-0.4,-0.14,-0.31,-3.36,-2.99,400,468,241,312,235
333,0.88,-0.41,-0.15,-1.28,-2.5,-2.75,394,471,238,308,242
334,0.9,-0.41,-0.16,-0.18,-4.58,-0.37,400,466,237,307,235
335,0.92,-0.4,-0.15,0.79,-2.69,-1.77,396,472,237,309,237
336,0.91,-0.41,-0.16,0.55,-3.3,-1.77,397,474,238,311,232
337,0.9,-0.41,-0.16,-0.67,-3.97,-2.93,399,468,241,309,228
338,0.91,-0.4,-0.16,0.79,-4.82,-3.54,399,475,238,312,235
339,0.9,-0.4,-0.16,1.46,-1.83,-3.78,397,470,241,306,236
340,0.9,-0.4,-0.14,0.12,-1.71,-1.65,398,471,240,311,233
341,0.91,-0.4,-0.15,0.24,-2.69,-1.59,398,472,240,309,235
342,0.92,-0.39,-0.13,0.43,-2.2,-3.54,397,469,236,312,236
