,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
808,0.37,0.76,0.57,1.28,-14.71,-1.59,219,281,406,440,343
809,0.36,0.76,0.57,-3.17,1.16,-0.67,221,281,408,448,349
810,0.33,0.75,0.6,5.31,-6.84,-3.05,222,279,404,438,348
811,0.33,0.74,0.58,-3.17,-3.72,-1.22,221,284,407,442,347
812,0.33,0.76,0.62,-0.37,-3.85,-0.06,221,300,408,432,350
813,0.36,0.69,0.62,-0.06,-10.8,1.1,217,281,409,442,354
814,0.39,0.7,0.58,-0.37,-2.14,-5.55,218,284,408,446,346
815,0.47,0.74,0.61,2.75,-3.78,-5.13,219,288,406,437,349
816,0.42,0.72,0.58,-5.19,-5.07,-4.21,219,281,404,441,350
817,0.39,0.69,0.61,-3.36,-5.43,5.43,204,285,408,442,345
818,0.39,0.67,0.59,4.46,-0.06,-3.85,216,283,404,441,346
819,0.32,0.66,0.59,-3.36,7.75,-5.37,223,286,404,441,355
820,0.39,0.73,0.66,0.73,-0.92,-5.0,221,280,402,434,350
821,0.33,0.67,0.64,3.3,-4.82,-2.5,219,277,403,438,347
822,0.34,0.67,0.61,14.59,-10.93,-6.1,222,267,404,441,349
823,0.34,0.75,0.5,14.95,-3.48,-7.08,216,272,411,445,353
824,0.36,0.93,0.36,33.81,2.26,-25.02,225,282,412,445,352
825,0.12,0.93,0.19,11.11,0.85,-18.98,213,274,411,449,350
826,0.16,1.0,0.14,8.54,-6.35,-4.64,214,278,410,458,349
827,0.1,0.97,0.18,-15.87,0.06,0.37,216,280,404,452,347
828,0.09,0.95,0.16,-1.77,-1.1,-0.24,224,274,408,454,353
829,0.09,0.96,0.19,5.8,-3.3,-3.85,216,273,406,453,351
830,0.12,0.95,0.17,-3.48,-12.08,2.56,216,276,410,456,349
