,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb,number
257,0.06,-0.99,0.08,0.61,-5.86,-0.37,220,256,215,471,314,14
258,0.08,-1.0,0.06,-1.22,-3.23,-3.42,220,259,214,466,304,14
259,0.07,-0.99,0.08,1.28,-2.81,-1.89,221,254,216,462,316,14
260,0.09,-0.98,0.08,0.0,-4.33,-3.85,230,257,214,466,314,14
261,0.07,-0.99,0.09,0.92,-3.66,-1.89,222,256,211,461,315,14
262,0.05,-1.0,0.06,-5.0,-4.03,-3.23,223,254,212,457,317,14
263,0.08,-1.0,0.12,3.36,-4.7,-1.28,222,254,211,466,316,14
264,0.09,-0.99,0.1,0.92,-2.75,-3.6,222,258,213,461,315,14
265,0.09,-0.99,0.11,0.18,-3.3,-2.01,220,258,213,459,309,14
266,0.07,-1.0,0.1,0.49,-2.81,-2.5,220,259,214,463,315,14
267,0.08,-0.99,0.09,-0.85,-3.23,-1.95,228,256,213,457,313,14
268,0.07,-0.99,0.09,1.22,-1.77,-2.93,223,262,210,463,314,14
269,0.08,-0.99,0.09,-0.06,-2.81,-2.32,225,254,215,460,316,14
270,0.07,-0.99,0.08,-0.61,-3.48,-2.5,224,257,211,464,311,14
271,0.07,-0.99,0.08,0.73,-2.87,-2.75,224,256,215,462,314,14
272,0.08,-1.0,0.09,0.49,-2.01,-4.21,221,255,214,462,312,14
273,0.07,-0.99,0.09,-0.43,-3.91,-2.01,219,259,214,461,314,14
274,0.07,-0.99,0.09,0.43,-4.09,-2.38,223,256,212,462,315,14
275,0.07,-0.99,0.08,-0.98,-2.56,-2.87,221,256,216,466,314,14
276,0.08,-0.99,0.08,-0.49,-1.1,-4.21,224,257,215,462,314,14
277,0.09,-0.99,0.1,0.18,-2.32,-2.87,221,258,213,464,315,14
278,0.07,-0.99,0.08,0.55,-2.38,-2.5,223,256,216,466,314,14
279,0.06,-0.99,0.09,-0.12,-2.5,-3.11,222,257,215,465,315,14
280,0.07,-0.99,0.09,-0.37,-2.69,-2.99,222,256,214,459,316,14
281,0.05,-0.99,0.08,1.4,-4.21,-3.91,225,255,214,462,317,14
282,0.06,-0.99,0.08,-1.16,-3.11,-2.56,220,257,214,458,311,14
283,0.06,-0.99,0.08,-0.37,-2.01,-3.97,223,258,212,462,312,14
284,0.06,-0.99,0.09,-0.73,-1.71,-3.11,222,257,216,463,313,14
285,0.04,-0.98,0.07,2.93,-5.43,-3.17,218,256,214,466,312,14
286,0.04,-0.99,0.1,-2.26,-0.67,-4.76,222,261,216,465,311,14
287,0.06,-0.99,0.09,0.98,-4.03,-1.71,230,255,214,460,316,14
288,0.05,-0.99,0.06,-1.83,-4.58,-3.42,221,256,216,462,312,14
289,0.1,-1.0,0.12,1.34,-1.34,-4.88,224,254,216,462,314,14
290,0.08,-0.99,0.1,0.12,-2.99,-2.44,222,258,213,457,312,14
291,0.06,-0.99,0.08,-0.12,-3.23,-2.26,224,257,212,468,314,14
292,0.09,-0.99,0.08,0.85,-2.56,-2.93,224,256,221,466,314,14
293,0.06,-0.99,0.09,0.18,-3.97,-2.69,224,257,218,462,314,14
294,0.06,-0.99,0.09,0.61,-3.66,-2.81,220,258,216,461,315,14
295,0.06,-0.99,0.08,0.24,-3.72,-2.44,224,259,214,466,314,14
296,0.07,-0.99,0.08,0.43,-4.21,-1.77,220,256,216,462,317,14
297,0.07,-0.99,0.07,-0.37,-2.62,-2.44,225,257,216,461,317,14
298,0.07,-1.0,0.09,-1.04,-2.44,-2.75,222,257,214,464,315,14
299,0.06,-1.02,0.08,0.0,-2.14,-3.11,222,254,216,464,315,14
300,0.06,-0.99,0.07,0.12,-2.5,-2.75,218,254,212,466,313,14
301,0.06,-1.0,0.08,0.98,-2.75,-2.2,220,259,216,463,311,14
302,0.06,-0.99,0.07,1.28,-2.81,-2.62,222,257,220,466,315,14
303,0.06,-0.99,0.07,1.59,-3.48,-2.32,222,258,213,462,317,14
304,0.03,-1.0,0.08,-1.16,-2.44,-5.19,222,256,213,461,311,14
305,0.09,-0.99,0.06,2.87,-3.85,-2.01,221,253,211,466,312,14
306,0.07,-0.99,0.05,-0.37,-3.42,-2.87,224,259,212,464,313,14
307,0.09,-1.01,0.09,0.55,-3.91,-1.83,223,256,214,459,317,14
308,0.07,-0.99,0.06,0.18,-2.75,-2.69,222,255,213,466,312,14
309,0.07,-0.99,0.06,0.85,-2.93,-2.44,222,257,213,465,314,14
310,0.07,-0.9,0.07,2.14,-1.95,-1.83,225,260,217,462,315,14
311,0.08,-0.99,0.06,0.98,-2.93,-2.99,224,263,217,466,317,14
312,0.06,-1.0,0.07,0.55,-2.56,-2.26,222,256,216,466,313,14
313,0.07,-1.0,0.08,0.67,-4.64,-1.53,224,257,214,460,312,14
314,0.06,-0.99,0.07,1.34,-3.23,-2.93,224,257,216,461,316,14
315,0.07,-0.99,0.07,-1.22,-4.27,-2.26,225,260,214,458,313,14
316,0.07,-1.0,0.07,1.46,-2.81,-2.99,222,257,216,462,313,14
317,0.07,-0.99,0.08,-0.12,-3.11,-2.14,224,259,212,462,317,14
318,0.07,-1.0,0.08,0.92,-2.2,-2.56,220,257,213,463,312,14
319,0.07,-0.99,0.06,-0.49,-2.32,-2.99,225,259,216,459,313,14
320,0.06,-0.99,0.07,0.55,-2.87,-2.14,222,259,214,457,315,14
321,0.07,-1.0,0.07,0.0,-2.62,-2.81,222,258,211,462,316,14
322,0.07,-0.99,0.07,-0.06,-2.81,-2.32,223,258,214,465,313,14
323,0.06,-0.99,0.07,0.49,-2.81,-2.69,222,259,216,457,316,14
324,0.07,-0.99,0.08,1.22,-2.93,-2.44,223,256,212,463,315,14
325,0.06,-0.99,0.06,0.98,-3.78,-2.56,222,257,213,462,307,14
326,0.06,-0.99,0.07,0.55,-2.44,-2.62,224,258,214,465,314,14
327,0.06,-0.99,0.08,1.16,-2.99,-2.5,222,257,214,465,316,14
328,0.06,-0.99,0.03,0.12,-3.17,-2.32,224,260,217,457,313,14
329,0.06,-0.99,0.07,-0.73,-2.62,-2.5,232,256,211,465,314,14
330,0.06,-0.99,0.07,-0.31,-2.93,-2.93,223,257,214,458,318,14
331,0.06,-0.99,0.08,0.31,-2.87,-2.26,222,259,217,468,315,14
