,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb,number
315,0.1,0.76,0.71,-0.31,-1.95,-1.77,233,307,382,464,340,21
316,0.17,0.71,0.66,-0.12,-7.39,3.17,234,306,384,460,338,21
317,0.15,0.74,0.69,0.0,-0.98,-6.35,236,307,382,460,341,21
318,0.14,0.72,0.68,-1.65,-4.21,-1.46,232,304,383,458,340,21
319,0.26,0.53,0.38,-29.42,-14.47,-21.3,235,305,388,464,337,21
320,0.19,0.84,0.74,-4.94,35.58,-24.84,236,306,390,456,337,21
321,0.11,0.91,0.87,-0.85,9.09,-12.02,234,306,386,460,338,21
322,0.04,0.76,0.76,1.89,3.85,-20.81,234,308,387,456,340,21
323,0.05,0.69,0.7,5.62,-5.86,-8.91,233,309,384,458,338,21
324,0.02,0.76,0.77,-9.52,13.0,-17.03,235,310,387,460,338,21
325,-0.07,0.87,0.9,-12.21,7.87,-6.59,233,308,388,460,339,21
326,-0.04,0.63,0.79,8.3,-11.23,11.05,235,304,394,465,335,21
327,-0.03,0.65,0.72,-0.98,0.67,-9.22,236,308,389,461,341,21
328,-0.0,0.76,0.75,3.54,0.18,0.24,234,318,391,462,337,21
329,-0.0,0.73,0.67,-1.4,-2.26,-5.37,234,308,387,461,338,21
330,-0.0,0.74,0.7,-1.53,-1.46,-6.9,237,308,388,466,341,21
331,0.02,0.74,0.73,3.42,-4.88,-2.93,259,304,387,461,338,21
332,0.02,0.76,0.72,-2.75,3.78,-8.0,234,311,388,461,339,21
333,0.02,0.69,0.69,3.48,-8.0,3.91,238,308,390,463,337,21
334,0.03,0.67,0.68,1.95,-5.25,-0.98,233,304,385,463,338,21
335,-0.01,0.76,0.73,0.55,-0.06,-4.64,234,306,390,461,341,21
336,0.04,0.72,0.72,6.29,-4.76,-0.18,237,308,385,460,335,21
337,0.02,0.78,0.74,4.39,0.37,-5.31,231,307,388,459,340,21
338,-0.01,0.71,0.72,2.08,-5.62,-0.06,236,307,387,462,339,21
339,0.06,0.76,0.72,2.93,-0.37,-7.63,233,306,389,460,337,21
340,0.01,0.71,0.67,3.54,-4.94,-14.53,234,309,386,464,339,21
341,0.04,0.73,0.7,-0.73,-6.04,-4.33,235,309,386,460,341,21
342,-0.05,0.73,0.69,5.13,11.72,4.21,234,306,386,460,339,21
343,0.02,0.74,0.67,5.0,-12.33,-0.31,235,304,390,460,336,21
