,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb,number
283,-0.04,-0.99,0.13,0.12,-2.44,-2.26,424,298,248,467,321,24
284,-0.04,-0.99,0.13,0.79,-2.75,-2.99,426,302,245,468,319,24
285,-0.04,-0.99,0.13,-0.55,-3.6,-2.81,422,297,251,467,321,24
286,-0.04,-0.99,0.13,0.43,-2.26,-2.56,426,298,248,469,318,24
287,-0.04,-0.99,0.12,0.61,-2.81,-2.87,423,295,255,471,319,24
288,-0.03,-0.99,0.12,0.31,-2.62,-2.99,420,297,245,468,321,24
289,-0.04,-0.99,0.12,0.31,-2.44,-3.23,422,298,247,469,316,24
290,-0.03,-0.99,0.13,0.24,-2.75,-2.32,424,299,246,471,320,24
291,-0.03,-0.99,0.13,0.18,-3.48,-3.3,426,300,248,462,317,24
292,-0.03,-0.99,0.12,0.18,-3.48,-2.5,425,298,247,462,324,24
293,-0.04,-0.99,0.12,0.67,-3.11,-2.32,424,295,248,467,320,24
294,-0.04,-0.99,0.12,0.31,-3.36,-2.14,426,298,249,467,320,24
295,-0.09,-0.98,0.15,7.87,-0.92,-1.4,424,298,263,462,321,24
296,0.06,-1.02,0.19,-13.37,-8.06,-15.93,419,298,246,467,319,24
297,-0.04,-0.96,0.24,-1.4,17.64,45.78,426,303,248,462,319,24
298,-0.22,-0.88,0.13,-8.79,-3.85,0.24,424,297,249,464,317,24
299,-0.25,-0.91,0.13,2.81,4.21,3.6,424,298,248,468,318,24
300,-0.26,-1.07,-0.02,-13.24,-10.8,-4.03,424,297,250,471,319,24
301,-0.23,-0.96,-0.07,-16.05,-3.36,-9.89,424,303,247,463,321,24
302,-0.22,-0.9,-0.18,1.53,-9.83,-15.38,424,300,248,462,317,24
303,-0.12,-0.96,-0.12,-8.36,4.82,-17.64,422,298,251,468,317,24
304,-0.13,-0.97,-0.13,-0.49,-5.19,-5.98,423,301,248,466,319,24
305,-0.16,-0.97,-0.09,1.53,-3.85,-4.21,425,300,250,468,319,24
306,-0.04,-0.99,-0.13,-0.31,1.34,-3.97,423,297,247,468,320,24
307,-0.11,-0.98,-0.09,-15.14,-9.28,-3.23,420,294,248,467,319,24
308,-0.1,-0.99,-0.09,1.34,0.24,-1.16,426,299,250,471,323,24
309,-0.09,-0.98,-0.11,2.93,-2.56,-1.65,426,298,248,469,317,24
310,-0.1,-0.98,-0.11,-1.59,-1.4,-3.11,424,298,249,464,320,24
311,-0.11,-0.98,-0.1,2.26,-3.42,-1.53,423,299,245,467,318,24
312,-0.12,-0.98,-0.09,0.79,-2.44,-1.77,421,301,248,462,317,24
313,-0.12,-0.99,-0.1,0.79,-3.54,-2.75,424,298,250,471,321,24
314,-0.1,-0.99,-0.11,-3.05,-0.85,-6.71,425,301,241,463,322,24
315,-0.11,-0.98,-0.11,0.73,-3.23,-2.14,423,300,251,467,316,24
316,-0.14,-0.99,-0.1,0.06,-4.21,-1.34,423,300,248,468,319,24
317,-0.13,-0.98,-0.09,1.1,-3.05,-2.5,422,298,248,465,320,24
318,-0.14,-0.96,-0.12,-0.55,-8.42,0.43,424,301,249,468,323,24
319,-0.19,-0.97,-0.08,-0.85,-4.46,-3.11,427,305,250,469,320,24
320,-0.16,-0.97,-0.1,1.65,-0.73,-3.36,425,297,249,468,320,24
321,-0.2,-0.97,-0.07,2.2,0.31,-3.3,423,299,246,467,316,24
322,-0.19,-0.98,-0.05,0.61,-4.88,-1.59,424,299,249,479,317,24
