,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
235,0.16,0.89,0.43,1.46,-2.14,-1.71,345,453,400,273,215
236,0.17,0.89,0.43,1.53,-3.42,-1.1,344,456,397,276,220
237,0.21,0.93,0.43,1.83,-1.83,-0.12,346,449,402,273,218
238,0.17,0.91,0.43,1.53,-0.73,-2.32,347,445,397,275,217
239,0.19,0.89,0.42,3.48,-4.21,-2.99,341,447,396,273,218
240,0.17,0.88,0.41,-1.28,-3.3,-3.54,344,449,401,274,220
241,0.16,0.88,0.42,1.22,-2.26,-1.59,347,448,406,273,223
242,0.16,0.89,0.41,1.16,-2.87,-5.49,346,448,400,275,220
243,0.12,0.9,0.37,3.54,1.4,-9.83,347,443,400,273,220
244,0.1,0.92,0.38,-0.18,-3.11,-2.75,341,449,409,275,217
245,0.1,0.9,0.38,-0.92,-7.32,-1.95,346,449,400,272,221
246,0.1,0.92,0.37,4.76,-3.66,-3.05,345,447,402,272,220
247,0.08,0.93,0.38,-1.89,-0.67,-6.59,343,453,403,277,244
248,0.05,0.92,0.38,2.5,-4.82,-5.68,342,449,399,282,218
249,0.1,0.92,0.38,2.99,-3.3,-1.28,345,453,404,275,218
250,0.09,0.92,0.41,-4.21,-6.59,-5.8,342,454,400,273,248
251,0.07,0.93,0.4,-1.22,-2.5,-1.71,340,452,403,275,219
252,0.09,0.92,0.41,1.1,-4.64,-2.14,340,448,402,274,218
253,0.1,0.9,0.38,-2.56,-1.95,-4.64,343,449,401,276,219
254,0.09,0.9,0.4,-0.79,-2.87,-2.5,342,445,400,273,217
255,0.08,0.93,0.41,1.16,-4.09,-0.24,340,453,401,275,217
256,0.08,0.91,0.41,-0.24,-2.14,-2.01,340,449,405,277,218
257,0.09,0.91,0.4,-1.53,-3.3,-2.56,341,449,399,271,220
258,0.08,0.91,0.41,0.55,-3.6,-1.65,342,461,404,274,216
259,0.08,0.91,0.4,0.67,-2.69,-1.65,342,443,401,277,220
260,0.1,0.91,0.41,-0.73,-3.54,-1.59,340,448,403,276,220
261,0.1,0.91,0.4,0.0,-3.48,-2.56,341,448,401,277,216
262,0.1,0.91,0.4,0.67,-3.11,-2.44,343,452,403,274,218
263,0.1,0.91,0.4,-0.92,-3.97,-2.38,343,453,400,272,216
264,0.11,0.9,0.4,0.49,-2.87,-1.77,345,449,399,276,228
265,0.09,0.9,0.41,0.24,-3.66,-2.5,342,452,404,275,216
266,0.11,0.9,0.4,1.83,-2.81,-0.49,345,448,400,273,230
267,0.11,0.91,0.41,-0.37,-2.87,-3.54,342,445,400,274,218
268,0.1,0.91,0.42,-1.95,-2.81,-0.98,342,446,403,275,220
269,0.12,0.9,0.42,1.1,-4.64,-2.44,349,451,401,274,221
270,0.11,0.9,0.42,-0.73,-2.87,-2.62,344,448,406,274,220
271,0.12,0.91,0.43,5.43,-2.62,-2.2,342,446,401,274,221
272,0.13,0.9,0.41,1.28,-2.44,-1.89,343,449,400,277,218
273,0.11,0.9,0.41,-2.99,-2.93,-2.99,343,452,401,276,220
274,0.11,0.89,0.41,-0.67,-2.08,-2.26,341,446,401,277,219
275,0.17,0.92,0.43,1.53,-1.65,5.07,337,451,404,276,218
276,0.16,0.9,0.42,1.16,-4.64,-4.88,344,450,403,274,218
277,0.14,0.89,0.42,-1.71,-5.07,-2.56,338,449,403,278,224
278,0.13,0.9,0.41,3.05,-3.3,-2.14,338,448,400,274,222
279,0.12,0.9,0.4,0.61,-3.54,-3.54,346,449,397,275,216
280,0.1,0.9,0.4,1.65,-2.14,-3.97,345,452,402,271,243
281,0.11,0.91,0.39,0.85,-6.16,-8.3,342,445,401,274,220
282,0.05,0.9,0.42,6.59,-6.96,1.4,343,447,397,274,221
283,0.05,0.91,0.41,0.0,-4.03,-1.04,343,442,402,276,218
284,0.06,0.9,0.41,-0.92,-3.54,-3.23,340,443,400,271,222
285,0.06,0.9,0.43,-0.49,-3.48,-1.95,344,449,405,275,221
286,0.07,0.92,0.41,-0.98,-3.17,-2.81,345,452,403,275,220
287,0.05,0.92,0.42,-5.07,-1.83,-2.44,343,451,398,275,216
288,0.08,0.92,0.46,2.62,-2.14,-0.06,344,449,400,277,218
289,0.12,0.89,0.42,8.48,-5.25,5.43,343,444,400,275,252
290,0.07,0.87,0.44,-0.49,-3.3,-2.75,341,451,400,275,217
291,0.07,0.9,0.45,-1.22,-3.36,-2.62,343,450,400,272,219
292,0.06,0.88,0.44,-0.49,-2.62,-1.34,342,448,399,278,220
293,0.07,0.87,0.44,-1.59,-1.89,-2.62,342,444,400,274,221
294,0.09,0.9,0.45,2.93,-2.87,-0.73,345,448,401,276,219
295,0.09,0.88,0.45,0.61,-2.69,-3.97,340,449,402,275,222
296,0.1,0.89,0.45,-1.22,-3.05,-3.17,343,453,398,274,222
297,0.08,0.87,0.45,-0.12,-2.81,-2.32,343,451,400,282,220
298,0.07,0.9,0.43,6.04,-3.48,-0.55,345,453,400,272,220
299,0.09,0.88,0.43,1.04,-3.36,-2.56,344,450,401,275,221
300,0.1,0.88,0.43,0.79,-2.14,-1.04,339,448,401,278,221
301,0.09,0.89,0.44,1.22,-1.77,-1.59,342,452,408,277,227
302,0.09,0.89,0.45,0.49,-3.54,-2.5,345,445,401,276,220
303,0.1,0.89,0.45,-1.83,-3.54,-2.75,342,445,402,274,233
304,0.1,0.91,0.44,1.65,-3.91,-1.77,348,448,401,272,220
305,0.1,0.89,0.43,-0.43,-5.49,-1.71,346,448,402,277,220
306,0.09,0.89,0.43,-0.98,-0.49,-3.48,340,449,397,277,220
307,0.08,0.88,0.44,-3.11,4.21,-11.29,341,444,402,275,221
308,0.06,0.87,0.45,1.83,-5.19,-2.87,346,443,400,278,219
309,0.01,0.89,0.46,-2.2,-2.01,-7.2,343,449,398,275,220
310,0.05,0.92,0.46,-0.06,-2.81,-1.16,344,458,400,276,219
311,0.06,0.89,0.46,-0.61,-7.39,-5.86,343,447,401,281,217
312,0.05,0.88,0.48,-0.18,-0.49,0.55,343,448,399,273,220
313,0.07,0.89,0.48,2.75,-5.92,-2.08,344,449,403,278,218
314,0.05,0.87,0.49,1.1,-5.19,0.0,350,449,400,274,221
315,0.1,0.84,0.47,-3.17,-7.75,-2.5,344,450,400,274,218
316,0.1,0.88,0.48,1.46,-2.62,-2.01,344,448,403,274,222
317,0.14,0.9,0.47,5.8,-14.77,8.48,344,444,400,277,220
318,0.1,0.87,0.47,-1.77,3.11,-11.72,343,452,401,278,222
319,0.02,0.86,0.49,-1.34,-2.99,-2.14,342,449,394,277,221
320,0.02,0.87,0.49,1.22,-1.95,-2.08,343,447,402,284,222
321,0.02,0.85,0.5,-0.79,-1.28,-3.85,341,449,401,276,222
322,0.03,0.87,0.49,-1.28,2.2,-8.0,344,447,397,276,218
323,0.03,0.88,0.5,-0.18,-4.15,-1.16,343,449,400,279,221
324,0.02,0.88,0.51,0.43,-4.03,-3.23,343,442,402,272,221
325,0.02,0.88,0.51,0.49,-2.5,-1.89,342,448,404,280,219
326,0.02,0.88,0.52,-1.53,-2.81,-2.56,344,444,397,278,236
327,0.03,0.85,0.5,-0.73,-1.4,-3.54,344,444,400,273,223
328,0.04,0.86,0.52,-0.73,-3.17,-2.75,344,446,402,279,221
329,0.02,0.87,0.53,2.26,-1.71,-4.46,343,446,402,275,223
330,0.03,0.85,0.5,3.48,-3.05,-2.26,345,448,402,275,220
331,0.02,0.85,0.5,-2.44,-3.6,-2.93,342,450,401,283,221
332,0.03,0.87,0.52,0.85,-3.6,-2.08,343,450,401,276,224
333,0.04,0.86,0.5,-0.18,-2.69,0.37,346,453,403,279,211
334,0.01,0.85,0.49,-0.06,-2.44,-5.43,344,450,403,277,222
335,0.02,0.85,0.5,4.82,7.87,-1.71,344,446,397,274,218
336,0.03,0.87,0.49,1.65,3.66,-11.05,346,443,403,277,218
337,0.06,0.84,0.49,16.54,-9.16,-5.07,343,442,396,278,223
338,0.01,0.94,0.39,-7.81,-3.05,-13.92,341,451,400,274,222
339,-0.13,0.87,0.43,13.61,6.84,-8.06,338,447,403,275,231
340,-0.01,0.91,0.41,8.67,-8.3,-1.89,345,443,401,276,218
341,-0.08,0.88,0.44,-6.84,-1.71,-6.1,342,440,400,275,216
342,-0.1,0.87,0.44,0.67,-4.27,-3.17,342,444,401,278,221
343,-0.04,0.93,0.45,0.18,16.05,4.39,339,446,403,274,216
344,0.05,0.94,0.39,-3.17,9.03,-0.18,344,443,403,278,235
345,-0.04,0.81,0.47,-8.54,-6.35,4.33,340,447,401,278,219
346,-0.0,0.92,0.47,-9.16,1.22,-1.22,342,438,402,274,216
347,-0.01,0.9,0.46,0.06,-4.82,-5.07,346,446,401,276,219
348,-0.03,0.89,0.47,4.33,-3.17,-1.28,344,448,401,279,222
349,-0.01,0.85,0.49,-2.62,-5.55,-4.33,347,443,401,280,249
350,0.0,0.85,0.5,3.48,-3.78,1.4,347,448,399,278,218
351,0.05,0.91,0.45,8.97,-6.84,-3.42,343,444,404,276,222
352,0.05,0.87,0.46,2.01,-3.66,-0.24,347,439,397,275,220
353,0.06,0.89,0.47,-0.61,-2.99,-1.34,346,439,404,276,223
354,0.05,0.87,0.49,2.5,-3.6,0.0,347,437,401,277,221
355,0.05,0.88,0.49,-1.65,-5.07,-0.98,343,442,401,277,221
356,0.05,0.87,0.5,-1.59,-3.85,-3.91,346,444,397,279,220
357,0.04,0.87,0.5,-1.71,-1.4,-1.4,347,446,411,273,221
358,0.07,0.86,0.5,0.0,-4.27,-3.11,345,443,398,275,221
