,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
258,0.45,0.82,0.38,0.12,-4.58,-1.65,365,283,204,445,366
259,0.47,0.82,0.36,0.73,-4.76,-5.62,369,281,205,435,364
260,0.44,0.8,0.37,2.5,-0.31,-4.09,365,284,204,442,366
261,0.46,0.83,0.39,-0.12,-4.64,-5.92,365,283,205,440,366
262,0.47,0.81,0.33,-1.46,-2.38,-2.44,366,282,205,441,364
263,0.45,0.78,0.35,-3.17,-5.13,-0.92,367,282,208,444,359
264,0.46,0.82,0.36,0.49,-3.42,0.85,368,281,205,436,364
265,0.44,0.77,0.38,-2.2,-0.49,-4.94,365,281,207,440,362
266,0.46,0.82,0.39,2.87,2.14,-3.23,367,281,207,444,366
267,0.45,0.8,0.4,-2.08,-2.44,-0.67,363,283,207,443,366
268,0.47,0.81,0.4,-0.92,-4.33,0.67,363,287,207,448,364
269,0.47,0.81,0.38,0.92,-1.89,0.12,365,283,206,446,366
270,0.49,0.8,0.34,7.32,-3.42,-1.34,364,281,205,442,367
271,0.46,0.8,0.37,-1.46,-4.46,-1.83,366,277,204,437,362
272,0.47,0.82,0.39,-0.98,-1.34,-3.36,364,284,202,441,357
273,0.45,0.83,0.39,-1.4,-2.5,-1.71,363,280,208,443,361
274,0.46,0.82,0.38,-0.18,-3.97,-2.56,362,281,208,438,364
275,0.47,0.8,0.37,-1.53,-3.6,-2.81,361,281,204,441,360
276,0.49,0.79,0.36,0.12,-3.23,-2.69,362,284,211,441,364
277,0.45,0.81,0.4,-3.36,-0.43,-4.46,361,281,205,445,366
278,0.47,0.79,0.37,0.43,-4.64,-2.32,360,285,207,440,365
279,0.47,0.81,0.37,2.44,-3.17,-1.65,362,281,208,436,360
280,0.45,0.79,0.37,-2.08,-5.49,-0.79,360,282,207,444,360
281,0.47,0.82,0.38,-1.34,-4.15,-5.49,360,284,204,445,370
282,0.45,0.8,0.39,-0.49,-4.33,-1.83,361,284,206,440,360
283,0.45,0.83,0.37,-0.49,-3.3,-4.21,365,283,206,443,367
284,0.5,0.87,0.39,13.18,-9.52,9.83,356,281,206,440,364
285,0.45,0.86,0.39,29.6,-1.83,-23.19,362,281,207,442,359
286,0.42,0.82,0.33,7.45,-5.43,-0.98,359,283,208,437,362
287,0.41,0.8,0.28,3.23,-1.1,-0.79,362,282,206,443,365
288,0.48,0.87,0.24,8.42,-9.77,-0.37,363,283,203,446,363
289,0.5,0.88,0.22,1.16,-1.59,1.16,363,281,208,438,363
290,0.48,0.81,0.25,-2.44,-5.8,-3.05,364,279,207,443,365
291,0.51,0.88,0.21,3.42,-1.04,0.49,362,281,205,432,366
