,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
220,-0.09,-0.94,0.33,1.16,-2.38,-2.08,300,292,206,256,231
221,-0.09,-0.94,0.32,0.24,-2.81,-3.42,302,289,205,255,236
222,-0.08,-0.95,0.32,-0.73,-2.87,-2.81,300,293,205,255,234
223,-0.1,-0.93,0.32,-1.59,-0.67,-3.91,301,292,204,251,232
224,-0.07,-0.95,0.3,3.54,-1.83,-2.56,303,291,204,255,234
225,-0.09,-0.95,0.33,0.49,-4.03,-2.38,302,287,206,263,236
226,-0.09,-0.93,0.32,2.81,-3.85,-2.26,298,289,203,253,234
227,-0.08,-0.93,0.33,-1.46,-3.42,-2.32,303,294,200,254,235
228,-0.1,-0.94,0.31,-0.24,-0.61,-2.2,303,293,205,254,234
229,-0.08,-0.94,0.33,0.85,-3.54,-1.65,303,290,205,253,233
230,-0.1,-0.95,0.3,-2.2,-4.7,-2.56,303,291,201,253,237
231,-0.09,-0.96,0.29,-6.16,-5.07,-2.69,302,292,203,251,236
232,-0.06,-0.96,0.23,-5.49,-8.73,-1.1,302,289,204,255,245
233,-0.08,-0.97,0.24,-2.08,-3.97,-1.4,300,292,204,257,236
234,-0.09,-0.97,0.25,-1.1,-1.83,-1.59,305,294,200,258,237
235,-0.1,-0.97,0.25,-0.31,-3.05,-2.44,301,289,200,257,238
236,-0.09,-0.96,0.24,-0.61,-1.95,-2.62,303,298,203,254,232
237,-0.09,-0.98,0.25,-0.55,-3.17,-2.01,302,290,203,253,232
238,-0.08,-0.97,0.24,-0.37,-1.83,-2.81,303,287,202,254,233
239,-0.1,-0.97,0.23,-1.59,-2.56,-2.62,303,290,202,257,232
240,-0.08,-0.97,0.23,1.95,-3.05,-2.01,304,295,204,261,235
241,-0.09,-0.97,0.23,-0.43,-2.62,-3.97,300,287,206,254,239
242,-0.09,-0.98,0.22,-0.67,-2.81,-2.69,303,286,202,253,237
243,-0.09,-0.97,0.24,2.01,-3.6,-1.34,302,294,201,254,238
244,-0.1,-0.96,0.25,2.87,-2.38,-1.04,303,290,204,250,234
245,-0.11,-0.96,0.26,-0.55,-2.81,-2.69,305,288,201,256,236
246,-0.11,-0.96,0.24,-0.49,-3.05,-2.5,303,291,204,254,236
247,-0.11,-0.96,0.25,0.43,-3.66,-1.89,304,290,204,257,235
248,-0.1,-0.96,0.25,-0.61,-2.87,-2.56,305,290,206,257,232
249,-0.1,-0.96,0.24,0.98,-2.56,-2.2,304,290,207,254,234
250,-0.11,-0.96,0.23,-0.06,-3.85,-2.44,304,292,203,256,235
251,-0.1,-0.96,0.25,2.2,-3.42,-2.81,300,295,204,256,264
252,-0.11,-0.96,0.26,0.92,-3.11,-1.83,299,300,206,254,234
253,-0.11,-0.96,0.26,0.73,-3.72,-2.32,304,286,202,255,235
254,-0.12,-0.96,0.26,0.12,-1.16,-2.38,300,290,206,255,234
255,-0.08,-0.96,0.25,2.32,-1.34,-2.81,306,293,203,257,237
256,-0.11,-0.96,0.26,-3.05,-1.34,-5.0,303,286,202,253,237
257,-0.1,-0.96,0.24,-1.22,-1.89,-2.56,305,293,203,259,235
258,-0.12,-0.96,0.24,-0.37,-2.99,-2.87,304,287,206,261,231
259,-0.11,-0.96,0.27,2.14,-2.44,-1.95,299,292,205,256,236
260,-0.11,-0.96,0.25,2.26,-4.58,-1.34,303,295,201,253,235
261,-0.11,-0.96,0.25,0.55,-3.17,-3.48,301,295,205,256,233
262,-0.12,-0.96,0.28,-2.99,6.41,-6.77,304,293,213,255,236
263,-0.11,-0.95,0.26,0.37,-3.3,-1.22,304,295,206,254,233
264,-0.09,-0.97,0.24,0.98,-3.36,-3.66,308,292,203,254,231
265,-0.1,-0.97,0.23,0.67,-2.32,-1.95,307,290,204,255,228
266,-0.1,-0.96,0.26,1.28,-1.95,-2.62,312,292,201,256,235
267,-0.1,-0.97,0.25,-0.61,-2.62,-2.75,311,297,207,258,246
268,-0.1,-0.97,0.22,-0.73,-0.61,-3.3,312,287,204,258,232
269,-0.1,-0.96,0.28,4.33,-7.75,2.01,308,289,204,259,237
270,-0.1,-0.97,0.22,-5.13,-3.3,-4.46,309,292,206,258,234
271,-0.1,-0.97,0.24,-0.73,-4.09,-2.26,311,296,204,257,236
272,-0.1,-0.96,0.24,0.06,-3.6,-2.26,309,290,206,257,238
273,-0.1,-0.97,0.23,-0.18,-2.93,-2.62,311,292,206,256,233
274,-0.11,-0.97,0.24,-0.98,-2.99,-1.22,311,291,204,258,234
275,-0.11,-0.96,0.23,0.98,-2.44,-1.65,312,293,203,255,232
276,-0.11,-0.97,0.22,0.43,-3.54,-2.08,309,291,206,256,235
277,-0.12,-0.96,0.24,0.12,-3.48,-2.99,311,297,206,261,236
278,-0.13,-0.96,0.25,-2.14,-2.5,-1.89,313,295,204,256,235
279,-0.13,-0.96,0.27,-0.43,-3.6,-0.67,311,294,203,252,236
280,-0.12,-0.96,0.25,1.4,-4.15,-0.79,311,293,205,258,234
281,-0.12,-0.97,0.23,1.16,-3.23,-2.08,310,287,205,256,250
282,-0.13,-0.96,0.24,-0.49,-2.32,-2.93,315,294,202,260,237
283,-0.11,-0.96,0.24,1.65,-3.48,-1.89,309,294,208,253,235
284,-0.11,-0.96,0.24,1.53,-3.42,-1.34,311,292,205,260,237
285,-0.11,-0.96,0.23,0.24,-3.48,-2.38,314,293,205,256,234
286,-0.1,-0.96,0.23,1.4,-1.83,-3.3,311,293,202,257,232
287,-0.11,-0.96,0.23,-0.24,-3.17,-2.81,311,295,208,259,234
288,-0.11,-0.96,0.23,-0.31,-1.89,-3.66,309,290,205,257,238
289,-0.12,-0.96,0.24,1.04,-2.87,-1.71,310,291,209,255,238
290,-0.12,-0.96,0.24,0.73,-2.99,-2.38,313,293,203,260,234
291,-0.13,-0.96,0.24,0.06,-3.54,-3.42,312,288,207,259,241
292,-0.12,-0.96,0.25,-0.18,-1.83,-2.99,310,298,206,260,236
293,-0.11,-0.96,0.25,1.46,-2.62,-2.14,312,294,207,259,237
294,-0.12,-0.96,0.25,-0.12,-2.32,-2.75,310,293,204,257,234
295,-0.12,-0.96,0.24,-0.37,-3.05,-2.69,314,293,203,259,235
296,-0.1,-0.96,0.25,0.92,-3.66,-1.04,313,292,202,256,235
297,-0.1,-0.96,0.24,0.43,-2.75,-1.65,313,295,201,259,235
298,-0.11,-0.96,0.24,-2.93,-2.26,-2.14,312,298,205,256,237
299,-0.1,-0.97,0.21,-3.85,-0.98,-5.19,313,293,206,256,232
300,-0.12,-0.97,0.22,-3.42,-2.38,-2.5,315,294,201,257,237
301,-0.12,-0.97,0.22,-1.04,-3.23,-2.87,313,296,208,254,236
302,-0.12,-0.97,0.22,-0.49,-2.81,-3.36,315,294,205,255,235
303,-0.12,-0.97,0.21,0.85,-2.32,-2.32,309,292,208,255,234
304,-0.13,-0.97,0.22,-0.43,-3.42,-2.38,315,289,207,260,277
305,-0.12,-0.96,0.24,2.08,-2.69,-1.83,313,293,206,258,233
306,-0.11,-0.96,0.22,1.46,-3.66,-1.34,314,295,208,256,234
307,-0.11,-0.96,0.23,1.22,-2.93,-2.93,315,294,207,260,235
308,-0.11,-0.96,0.23,0.92,-3.23,-1.95,309,296,204,257,237
309,-0.12,-0.96,0.23,0.0,-3.05,-2.62,312,288,205,255,235
310,-0.12,-0.96,0.24,0.31,-3.05,-2.81,316,296,207,255,231
311,-0.12,-0.97,0.23,0.43,-2.26,-3.11,313,294,208,256,237
312,-0.13,-0.96,0.22,0.55,-2.44,-1.59,311,295,208,257,234
313,-0.13,-0.96,0.24,0.37,-3.36,-2.2,311,297,209,256,237
314,-0.12,-0.96,0.22,0.67,-3.05,-3.17,313,295,203,257,231
315,-0.13,-0.96,0.25,1.34,-3.42,-2.87,310,297,206,260,237
316,-0.13,-0.96,0.24,1.77,-3.3,-2.87,312,294,208,255,234
317,-0.13,-0.96,0.26,0.98,-3.36,-1.16,314,297,208,254,236
318,-0.13,-0.96,0.25,0.0,-3.05,-1.83,304,297,205,252,235
319,-0.13,-0.96,0.25,0.79,-2.62,-2.38,313,289,208,257,236
320,-0.13,-0.95,0.25,-0.18,-2.93,-3.05,313,293,208,255,235
321,-0.12,-0.96,0.26,-0.18,-3.36,-2.26,312,298,205,259,236
322,-0.12,-0.96,0.26,-0.37,-3.91,-2.01,315,293,202,257,238
323,-0.13,-0.96,0.25,0.06,-2.44,-2.56,314,293,206,258,233
324,-0.13,-0.96,0.25,1.22,-2.44,-2.99,312,298,208,260,237
325,-0.13,-0.96,0.26,-0.06,-2.75,-2.93,316,299,205,255,236
326,-0.13,-0.96,0.26,-0.12,-2.56,-1.83,311,298,208,259,234
327,-0.14,-0.96,0.25,-0.31,-3.91,-1.4,312,296,205,257,235
328,-0.12,-0.95,0.26,1.28,-3.17,-2.44,315,294,208,260,235
329,-0.13,-0.96,0.26,1.1,-3.42,-2.5,312,294,206,258,239
330,-0.12,-0.95,0.26,2.69,-2.81,-2.75,313,290,205,256,235
331,-0.13,-0.96,0.26,2.93,-1.71,-1.59,310,292,209,257,237
332,-0.15,-0.95,0.29,0.37,-0.24,-2.5,306,288,203,259,238
333,-0.14,-0.95,0.27,0.0,-2.08,-2.81,312,293,208,259,238
334,-0.14,-0.95,0.28,-0.79,-2.38,-4.15,309,296,206,254,238
335,-0.13,-0.95,0.28,0.92,-2.87,-2.69,307,293,205,257,234
336,-0.14,-0.95,0.28,0.31,-2.75,-2.93,308,294,205,258,236
337,-0.14,-0.96,0.29,-1.22,-2.87,-1.89,306,288,206,260,234
338,-0.13,-0.95,0.29,0.49,-3.36,-2.32,309,292,208,256,235
339,-0.14,-0.95,0.27,0.67,-2.14,-2.69,306,292,204,259,238
340,-0.14,-0.95,0.27,1.53,-4.52,-1.4,310,287,208,257,224
